feedback_id,customer_id,feedback_date,channel,rating,feedback_text
2283,10661,2023-06-07,App Review,5,delivery was late and support not helpful
2284,12852,2023-06-10,Support Ticket,3,refund pending from last week
2285,12466,2023-02-26,Email,2,too many ads now hate it
2286,10987,2023-02-21,Email,3,price increased suddenly not fair
2287,11546,2023-05-17,Support Ticket,4,checkout page not loading
2288,10649,2023-04-21,Email,5,customer service is terrible
2289,10968,2023-01-01,Support Ticket,1,very smooth experience no issues
2290,12637,2023-02-13,Email,5,payment deducted but order failed
2291,11100,2023-03-16,Support Ticket,5,too many ads now hate it
2292,12556,2023-04-08,Email,5,love the app but payment failed twice
2293,10440,2023-01-09,App Review,5,refund pending from last week
2294,10920,2023-02-01,Email,2,delivery was late and support not helpful
2295,10769,2023-01-15,App Review,1,payment deducted but order failed
2296,11343,2023-05-20,Email,1,love the app but payment failed twice
2297,11826,2023-05-16,App Review,2,checkout page not loading
2298,10262,2023-03-13,Email,4,App crashes again after update
2299,11577,2023-06-04,App Review,5,App crashes again after update
2300,12684,2023-01-12,App Review,5,very smooth experience no issues
2301,12506,2023-03-06,App Review,4,awesome app easy to use
2302,10998,2023-04-17,Support Ticket,1,great service very happy
2303,10699,2023-02-11,App Review,1,too many ads now hate it
2304,12349,2023-04-25,App Review,1,customer service is terrible
2305,11603,2023-05-19,Email,2,very smooth experience no issues
2306,11241,2023-04-13,Email,3,very smooth experience no issues
2307,11125,2023-06-20,App Review,1,love the app but payment failed twice
2308,12601,2023-04-05,App Review,2,delivery was late and support not helpful
2309,12335,2023-01-17,App Review,1,login issue cant access account
2310,11190,2023-06-09,Support Ticket,4,delivery was late and support not helpful
2311,12668,2023-03-26,App Review,3,login issue cant access account
2312,11005,2023-06-17,App Review,3,payment deducted but order failed
2313,10035,2023-05-31,App Review,3,payment deducted but order failed
2314,10743,2023-02-25,App Review,5,refund pending from last week
2315,11764,2023-05-14,Email,1,love the app but payment failed twice
2316,10352,2023-03-27,App Review,3,refund pending from last week
2317,11922,2023-06-27,App Review,4,payment deducted but order failed
2318,10072,2023-04-12,App Review,4,bad experience refund still not received
2319,12695,2023-06-14,App Review,5,order got cancelled automatically
2320,11376,2023-02-23,App Review,2,customer service is terrible
2321,11914,2023-06-26,Support Ticket,3,love the app but payment failed twice
2322,11093,2023-04-25,Email,1,app slow and buggy sometimes
2323,12472,2023-05-19,Support Ticket,4,awesome app easy to use
2324,10707,2023-03-29,Support Ticket,2,price increased suddenly not fair
2325,11804,2023-02-18,Email,1,checkout page not loading
2326,12608,2023-05-29,App Review,3,love the app but payment failed twice
2327,12875,2023-04-25,Email,3,login issue cant access account
2328,10955,2023-03-04,Support Ticket,1,app slow and buggy sometimes
2329,12564,2023-04-14,Email,4,frustrating experience will uninstall
2330,12475,2023-03-24,Email,4,support team resolved issue quickly
2331,10159,2023-04-13,App Review,1,refund pending from last week
2332,12196,2023-06-05,Support Ticket,3,refund pending from last week
2333,12823,2023-01-17,Email,4,payment deducted but order failed
2334,11735,2023-01-06,Support Ticket,3,App crashes again after update
2335,11585,2023-05-27,App Review,2,bad experience refund still not received
2336,10066,2023-01-28,App Review,2,too many ads now hate it
2337,12428,2023-02-07,App Review,4,great service very happy
2338,10057,2023-04-29,Email,5,love the app but payment failed twice
2339,10341,2023-02-06,App Review,4,delivery was late and support not helpful
2340,11153,2023-04-25,App Review,1,love the app but payment failed twice
2341,12774,2023-03-09,Support Ticket,3,support team resolved issue quickly
2342,11195,2023-06-26,App Review,5,everything works fine
2343,12817,2023-02-12,Support Ticket,1,everything works fine
2344,12661,2023-06-13,App Review,5,order got cancelled automatically
2345,11232,2023-02-27,Support Ticket,5,checkout page not loading
2346,12401,2023-01-13,Email,1,payment deducted but order failed
2347,11494,2023-02-21,Support Ticket,5,very smooth experience no issues
2348,11821,2023-02-27,Support Ticket,2,love the app but payment failed twice
2349,10115,2023-02-01,App Review,5,checkout page not loading
2350,10661,2023-04-15,App Review,3,too many ads now hate it
2351,11465,2023-03-24,App Review,3,login issue cant access account
2352,12500,2023-04-09,Email,4,App crashes again after update
2353,11868,2023-04-14,Support Ticket,5,too many ads now hate it
2354,12334,2023-01-28,App Review,1,checkout page not loading
2355,11016,2023-05-09,Email,4,cant track my order properly
2356,10310,2023-06-19,App Review,1,everything works fine
2357,10207,2023-02-17,Support Ticket,2,login issue cant access account
2358,12665,2023-02-09,Support Ticket,2,everything works fine
2359,12493,2023-04-07,App Review,3,support team resolved issue quickly
2360,12717,2023-04-24,App Review,2,love the app but payment failed twice
2361,10632,2023-05-12,App Review,1,very smooth experience no issues
2362,12102,2023-06-15,Email,1,frustrating experience will uninstall
2363,12959,2023-06-04,Email,1,checkout page not loading
2364,10656,2023-05-17,App Review,3,price increased suddenly not fair
2365,11423,2023-04-21,App Review,5,support team resolved issue quickly
2366,11931,2023-05-24,App Review,1,cant track my order properly
2367,12562,2023-03-17,Email,5,price increased suddenly not fair
2368,11679,2023-01-31,Email,4,app slow and buggy sometimes
2369,10236,2023-04-29,App Review,4,order got cancelled automatically
2370,10347,2023-05-22,Email,4,login issue cant access account
2371,12674,2023-01-25,Email,5,order got cancelled automatically
2372,10629,2023-02-03,App Review,1,checkout page not loading
2373,11540,2023-03-08,App Review,3,delivery was late and support not helpful
2374,12003,2023-06-01,Email,4,love the app but payment failed twice
2375,11271,2023-04-28,Support Ticket,4,everything works fine
2376,10363,2023-03-14,App Review,5,App crashes again after update
2377,12368,2023-01-26,App Review,1,app slow and buggy sometimes
2378,10285,2023-05-28,App Review,4,refund pending from last week
2379,10148,2023-04-14,Email,3,cant track my order properly
2380,11107,2023-01-10,App Review,2,support team resolved issue quickly
2381,12453,2023-03-08,App Review,2,too many ads now hate it
2382,10455,2023-06-01,Email,4,too many ads now hate it
2383,11766,2023-01-05,Email,5,everything works fine
2384,10799,2023-01-27,App Review,3,app slow and buggy sometimes
2385,11184,2023-04-23,App Review,5,love the app but payment failed twice
2386,11012,2023-01-15,Email,3,checkout page not loading
2387,12831,2023-06-12,App Review,1,everything works fine
2388,12507,2023-04-15,App Review,1,great service very happy
2389,11523,2023-02-13,Support Ticket,1,payment deducted but order failed
2390,12785,2023-01-26,App Review,2,app slow and buggy sometimes
2391,12556,2023-06-24,Email,2,order got cancelled automatically
2392,10480,2023-06-11,Support Ticket,4,bad experience refund still not received
2393,11686,2023-04-05,App Review,4,checkout page not loading
2394,12161,2023-06-27,App Review,1,checkout page not loading
2395,12796,2023-03-25,Email,1,App crashes again after update
2396,11601,2023-05-20,Support Ticket,2,refund pending from last week
2397,12408,2023-05-12,Support Ticket,3,price increased suddenly not fair
2398,10340,2023-03-28,Email,1,delivery was late and support not helpful
2399,12817,2023-06-25,App Review,1,everything works fine
2400,12010,2023-04-22,Email,5,awesome app easy to use
2401,12808,2023-05-09,App Review,5,delivery was late and support not helpful
2402,12496,2023-03-30,App Review,1,bad experience refund still not received
2403,11866,2023-03-07,App Review,3,App crashes again after update
2404,10834,2023-06-07,App Review,2,everything works fine
2405,11203,2023-05-11,Email,5,app slow and buggy sometimes
2406,11725,2023-05-02,App Review,3,App crashes again after update
2407,11689,2023-05-29,App Review,1,frustrating experience will uninstall
2408,10310,2023-03-25,App Review,4,awesome app easy to use
2409,10261,2023-06-26,Support Ticket,2,bad experience refund still not received
2410,11442,2023-04-26,Email,2,login issue cant access account
2411,10405,2023-04-26,App Review,2,login issue cant access account
2412,12190,2023-02-07,App Review,3,checkout page not loading
2413,10341,2023-05-23,App Review,2,cant track my order properly
2414,11339,2023-04-20,Support Ticket,1,app slow and buggy sometimes
2415,10243,2023-06-29,Email,2,price increased suddenly not fair
2416,10489,2023-02-15,Email,1,app slow and buggy sometimes
2417,10011,2023-01-25,Email,5,refund pending from last week
2418,10560,2023-01-21,App Review,1,refund pending from last week
2419,10041,2023-05-01,Support Ticket,1,frustrating experience will uninstall
2420,12725,2023-05-02,Email,4,payment deducted but order failed
2421,10593,2023-05-13,App Review,5,too many ads now hate it
2422,11452,2023-03-11,App Review,5,App crashes again after update
2423,11826,2023-04-23,Email,3,everything works fine
2424,11693,2023-04-17,Support Ticket,1,login issue cant access account
2425,10133,2023-04-22,App Review,4,checkout page not loading
2426,10947,2023-04-18,Support Ticket,4,love the app but payment failed twice
2427,10072,2023-02-16,Email,1,frustrating experience will uninstall
2428,10398,2023-04-01,App Review,5,payment deducted but order failed
2429,11428,2023-01-18,App Review,1,great service very happy
2430,12625,2023-05-29,App Review,5,everything works fine
2431,12906,2023-04-14,Email,5,delivery was late and support not helpful
2432,10129,2023-05-31,App Review,4,bad experience refund still not received
2433,12978,2023-02-09,App Review,5,app slow and buggy sometimes
2434,11811,2023-05-18,Email,4,delivery was late and support not helpful
2435,12001,2023-03-30,Email,1,price increased suddenly not fair
2436,10265,2023-06-29,App Review,3,App crashes again after update
2437,11560,2023-03-02,App Review,1,too many ads now hate it
2438,11985,2023-01-05,App Review,2,payment deducted but order failed
2439,10792,2023-05-02,Email,4,app slow and buggy sometimes
2440,12300,2023-02-24,Support Ticket,2,cant track my order properly
2441,12869,2023-02-06,App Review,2,App crashes again after update
2442,11312,2023-02-25,Support Ticket,4,delivery was late and support not helpful
2443,10163,2023-04-12,Email,5,love the app but payment failed twice
2444,10094,2023-04-03,Email,1,support team resolved issue quickly
2445,11805,2023-03-14,Email,2,great service very happy
2446,12880,2023-02-28,App Review,1,app slow and buggy sometimes
2447,11133,2023-01-02,App Review,4,app slow and buggy sometimes
2448,12383,2023-04-14,Email,1,very smooth experience no issues
2449,10821,2023-02-20,Email,4,checkout page not loading
2450,10237,2023-01-30,Email,2,App crashes again after update
2451,12428,2023-01-11,App Review,1,love the app but payment failed twice
2452,12946,2023-04-18,Support Ticket,5,great service very happy
2453,12530,2023-03-17,Email,1,order got cancelled automatically
2454,11960,2023-06-16,App Review,3,price increased suddenly not fair
2455,12949,2023-03-31,App Review,1,order got cancelled automatically
2456,11048,2023-05-03,Email,3,support team resolved issue quickly
2457,11676,2023-05-05,Email,3,too many ads now hate it
2458,12529,2023-05-02,App Review,2,order got cancelled automatically
2459,12964,2023-04-04,Support Ticket,1,price increased suddenly not fair
2460,10963,2023-04-13,App Review,2,login issue cant access account
2461,10536,2023-06-11,App Review,4,login issue cant access account
2462,11603,2023-01-31,Support Ticket,5,awesome app easy to use
2463,11979,2023-02-21,Support Ticket,3,login issue cant access account
2464,10127,2023-03-30,Email,4,price increased suddenly not fair
2465,10091,2023-03-17,Support Ticket,1,support team resolved issue quickly
2466,10542,2023-05-09,App Review,2,awesome app easy to use
2467,10845,2023-01-22,Support Ticket,1,delivery was late and support not helpful
2468,11681,2023-02-09,App Review,1,login issue cant access account
2469,11851,2023-04-11,App Review,1,awesome app easy to use
2470,12494,2023-04-21,App Review,3,checkout page not loading
2471,10389,2023-05-09,App Review,4,checkout page not loading
2472,12719,2023-03-06,App Review,5,app slow and buggy sometimes
2473,11884,2023-06-19,App Review,1,checkout page not loading
2474,10042,2023-05-29,App Review,4,App crashes again after update
2475,10253,2023-03-20,App Review,5,login issue cant access account
2476,11083,2023-01-22,Email,4,love the app but payment failed twice
2477,12710,2023-06-15,App Review,2,refund pending from last week
2478,12514,2023-04-09,App Review,2,very smooth experience no issues
2479,12334,2023-01-08,Email,1,refund pending from last week
2480,11540,2023-06-24,Support Ticket,2,bad experience refund still not received
2481,11953,2023-01-17,Email,4,cant track my order properly
2482,12825,2023-01-17,App Review,1,customer service is terrible
2483,12392,2023-03-31,Email,1,customer service is terrible
2484,10641,2023-05-21,App Review,4,great service very happy
2485,12429,2023-05-25,App Review,5,frustrating experience will uninstall
2486,10689,2023-06-15,App Review,3,too many ads now hate it
2487,11276,2023-03-22,Support Ticket,4,too many ads now hate it
2488,11950,2023-03-19,App Review,2,checkout page not loading
2489,11079,2023-06-22,App Review,1,too many ads now hate it
2490,11486,2023-01-06,App Review,2,login issue cant access account
2491,10456,2023-06-12,Support Ticket,4,customer service is terrible
2492,10982,2023-04-20,Email,5,support team resolved issue quickly
2493,12130,2023-01-14,App Review,1,cant track my order properly
2494,11122,2023-03-13,Email,3,very smooth experience no issues
2495,10148,2023-05-23,Email,2,everything works fine
2496,11352,2023-02-23,Email,3,App crashes again after update
2497,11179,2023-01-27,App Review,1,price increased suddenly not fair
2498,10189,2023-01-13,Support Ticket,2,bad experience refund still not received
2499,10882,2023-06-08,App Review,5,everything works fine
2500,12310,2023-06-12,Email,4,great service very happy
2501,10399,2023-03-01,App Review,3,order got cancelled automatically
2502,12811,2023-01-06,App Review,2,love the app but payment failed twice
2503,10608,2023-02-27,App Review,2,everything works fine
2504,11795,2023-02-18,Email,2,App crashes again after update
2505,11638,2023-05-31,App Review,5,App crashes again after update
2506,11575,2023-06-11,Email,5,frustrating experience will uninstall
2507,12832,2023-01-26,App Review,3,support team resolved issue quickly
2508,12148,2023-02-16,Email,2,great service very happy
2509,11382,2023-01-05,Support Ticket,5,login issue cant access account
2510,11403,2023-01-20,Email,3,too many ads now hate it
2511,10819,2023-05-14,Email,4,order got cancelled automatically
2512,10819,2023-02-28,Email,1,order got cancelled automatically
2513,10419,2023-05-26,App Review,4,cant track my order properly
2514,10123,2023-05-12,Support Ticket,3,very smooth experience no issues
2515,10421,2023-01-17,App Review,5,bad experience refund still not received
2516,11508,2023-01-14,Email,5,price increased suddenly not fair
2517,11597,2023-01-13,Email,1,great service very happy
2518,10767,2023-05-15,App Review,4,great service very happy
2519,12044,2023-05-08,App Review,5,cant track my order properly
2520,12530,2023-02-13,App Review,2,payment deducted but order failed
2521,12566,2023-04-29,Support Ticket,1,price increased suddenly not fair
2522,12202,2023-05-23,Support Ticket,1,price increased suddenly not fair
2523,12139,2023-01-19,Email,3,App crashes again after update
2524,11549,2023-03-04,Email,2,cant track my order properly
2525,12502,2023-06-12,Support Ticket,4,great service very happy
2526,11764,2023-03-22,App Review,1,price increased suddenly not fair
2527,12044,2023-06-12,App Review,5,order got cancelled automatically
2528,12645,2023-05-27,Email,2,cant track my order properly
2529,10509,2023-05-28,Support Ticket,1,support team resolved issue quickly
2530,11206,2023-04-10,Support Ticket,3,delivery was late and support not helpful
2531,10385,2023-06-12,App Review,3,everything works fine
2532,11597,2023-06-09,App Review,1,frustrating experience will uninstall
2533,12452,2023-05-02,App Review,2,order got cancelled automatically
2534,12293,2023-06-25,App Review,1,login issue cant access account
2535,10741,2023-02-13,App Review,4,love the app but payment failed twice
2536,12708,2023-04-14,Email,5,everything works fine
2537,12697,2023-06-01,App Review,3,everything works fine
2538,11911,2023-03-02,Support Ticket,4,support team resolved issue quickly
2539,11446,2023-05-05,App Review,4,app slow and buggy sometimes
2540,10900,2023-05-25,Email,1,refund pending from last week
2541,12112,2023-03-12,App Review,5,checkout page not loading
2542,12260,2023-04-17,App Review,5,awesome app easy to use
2543,12009,2023-02-19,App Review,1,App crashes again after update
2544,10241,2023-03-06,Support Ticket,1,too many ads now hate it
2545,12540,2023-04-09,Support Ticket,1,awesome app easy to use
2546,12385,2023-02-01,App Review,1,too many ads now hate it
2547,12020,2023-06-13,App Review,4,checkout page not loading
2548,10172,2023-05-21,Support Ticket,3,App crashes again after update
2549,10671,2023-02-27,App Review,5,love the app but payment failed twice
2550,10163,2023-05-08,App Review,4,order got cancelled automatically
2551,10464,2023-05-22,Email,4,customer service is terrible
2552,10496,2023-06-14,Support Ticket,4,price increased suddenly not fair
2553,10699,2023-04-22,App Review,1,order got cancelled automatically
2554,12442,2023-03-09,App Review,2,price increased suddenly not fair
2555,10702,2023-02-09,Support Ticket,4,order got cancelled automatically
2556,11940,2023-05-24,App Review,1,support team resolved issue quickly
2557,12355,2023-05-12,App Review,1,very smooth experience no issues
2558,11791,2023-06-22,Email,5,everything works fine
2559,10182,2023-03-31,Support Ticket,4,bad experience refund still not received
2560,10628,2023-01-28,App Review,2,payment deducted but order failed
2561,12557,2023-04-06,Support Ticket,4,bad experience refund still not received
2562,11731,2023-01-31,Email,5,refund pending from last week
2563,10545,2023-01-03,App Review,2,refund pending from last week
2564,11587,2023-05-16,Support Ticket,1,too many ads now hate it
2565,10623,2023-01-24,App Review,5,order got cancelled automatically
2566,10593,2023-01-15,App Review,2,delivery was late and support not helpful
2567,10743,2023-06-20,Email,1,price increased suddenly not fair
2568,11768,2023-06-08,App Review,3,bad experience refund still not received
2569,11459,2023-02-14,App Review,5,app slow and buggy sometimes
2570,11948,2023-01-08,App Review,1,login issue cant access account
2571,12601,2023-03-12,App Review,2,bad experience refund still not received
2572,12068,2023-04-18,Support Ticket,1,customer service is terrible
2573,12601,2023-04-25,Email,5,refund pending from last week
2574,12444,2023-04-13,Support Ticket,1,customer service is terrible
2575,12672,2023-05-05,App Review,4,support team resolved issue quickly
2576,10104,2023-02-26,App Review,5,bad experience refund still not received
2577,12239,2023-01-30,App Review,1,too many ads now hate it
2578,10016,2023-05-26,App Review,5,App crashes again after update
2579,10392,2023-04-24,App Review,5,login issue cant access account
2580,10424,2023-04-27,Email,5,App crashes again after update
2581,12176,2023-06-16,Support Ticket,1,everything works fine
2582,10571,2023-03-01,Support Ticket,4,price increased suddenly not fair
2583,12076,2023-04-08,App Review,5,love the app but payment failed twice
2584,11120,2023-06-20,Support Ticket,5,App crashes again after update
2585,10241,2023-05-06,App Review,1,App crashes again after update
2586,12279,2023-06-22,App Review,5,login issue cant access account
2587,10788,2023-05-31,Support Ticket,2,cant track my order properly
2588,10714,2023-04-04,Email,1,App crashes again after update
2589,10758,2023-05-14,App Review,3,customer service is terrible
2590,12849,2023-05-02,App Review,5,refund pending from last week
2591,10775,2023-04-18,App Review,3,bad experience refund still not received
2592,12773,2023-01-04,Email,3,very smooth experience no issues
2593,12247,2023-04-03,App Review,5,very smooth experience no issues
2594,12992,2023-05-31,Support Ticket,2,order got cancelled automatically
2595,10078,2023-01-06,App Review,4,awesome app easy to use
2596,10855,2023-02-01,App Review,2,app slow and buggy sometimes
2597,12514,2023-04-16,App Review,2,love the app but payment failed twice
2598,12628,2023-05-26,Email,4,frustrating experience will uninstall
2599,11439,2023-01-15,App Review,5,frustrating experience will uninstall
2600,12987,2023-06-17,Email,3,very smooth experience no issues
2601,12496,2023-05-02,Support Ticket,5,App crashes again after update
2602,12134,2023-04-06,Support Ticket,1,App crashes again after update
2603,12148,2023-01-06,Support Ticket,1,app slow and buggy sometimes
2604,11031,2023-04-22,Support Ticket,3,checkout page not loading
2605,10844,2023-04-30,Email,1,awesome app easy to use
2606,10086,2023-05-03,Support Ticket,2,delivery was late and support not helpful
2607,12090,2023-03-08,App Review,3,order got cancelled automatically
2608,10407,2023-04-16,App Review,1,price increased suddenly not fair
2609,12711,2023-05-19,App Review,2,support team resolved issue quickly
2610,11668,2023-02-12,App Review,3,frustrating experience will uninstall
2611,10147,2023-05-25,App Review,4,payment deducted but order failed
2612,12324,2023-04-06,Support Ticket,5,too many ads now hate it
2613,10231,2023-05-12,App Review,4,refund pending from last week
2614,11950,2023-03-22,App Review,3,App crashes again after update
2615,10365,2023-02-10,Email,5,login issue cant access account
2616,11674,2023-05-13,App Review,5,support team resolved issue quickly
2617,10435,2023-06-09,App Review,1,payment deducted but order failed
2618,10398,2023-02-04,App Review,1,customer service is terrible
2619,11234,2023-01-22,App Review,4,everything works fine
2620,11414,2023-05-30,App Review,4,delivery was late and support not helpful
2621,12546,2023-04-22,Email,5,awesome app easy to use
2622,12587,2023-01-11,Email,4,love the app but payment failed twice
2623,10562,2023-01-03,App Review,4,bad experience refund still not received
2624,12489,2023-05-17,App Review,5,frustrating experience will uninstall
2625,11284,2023-03-01,App Review,3,login issue cant access account
2626,10772,2023-03-17,Email,1,very smooth experience no issues
2627,12397,2023-03-28,App Review,5,bad experience refund still not received
2628,12037,2023-01-14,App Review,2,app slow and buggy sometimes
2629,12567,2023-01-18,Email,5,too many ads now hate it
2630,11343,2023-04-23,App Review,5,refund pending from last week
2631,12185,2023-03-14,App Review,4,love the app but payment failed twice
2632,11573,2023-01-23,App Review,4,order got cancelled automatically
2633,10991,2023-03-24,Support Ticket,3,payment deducted but order failed
2634,12415,2023-05-05,Support Ticket,2,app slow and buggy sometimes
2635,11246,2023-06-24,Email,2,app slow and buggy sometimes
2636,10359,2023-03-10,App Review,4,app slow and buggy sometimes
2637,10920,2023-02-16,Email,5,love the app but payment failed twice
2638,12376,2023-04-26,Support Ticket,4,awesome app easy to use
2639,12510,2023-01-30,Support Ticket,1,order got cancelled automatically
2640,12993,2023-01-25,App Review,3,checkout page not loading
2641,10962,2023-06-05,Support Ticket,5,everything works fine
2642,11827,2023-04-22,App Review,3,everything works fine
2643,12883,2023-01-25,App Review,3,very smooth experience no issues
2644,11613,2023-03-15,Email,5,great service very happy
2645,11640,2023-02-27,App Review,4,customer service is terrible
2646,12216,2023-04-04,Support Ticket,3,awesome app easy to use
2647,10216,2023-04-29,App Review,5,awesome app easy to use
2648,10377,2023-05-07,Email,1,too many ads now hate it
2649,10118,2023-06-18,Support Ticket,5,very smooth experience no issues
2650,10189,2023-01-25,Support Ticket,1,delivery was late and support not helpful
2651,12814,2023-03-19,App Review,1,frustrating experience will uninstall
2652,10369,2023-04-09,App Review,5,support team resolved issue quickly
2653,11801,2023-04-26,Email,1,bad experience refund still not received
2654,12196,2023-02-17,App Review,4,great service very happy
2655,10651,2023-01-10,Support Ticket,5,price increased suddenly not fair
2656,11882,2023-04-09,Support Ticket,5,app slow and buggy sometimes
2657,11511,2023-01-11,App Review,5,login issue cant access account
2658,10769,2023-03-26,App Review,2,refund pending from last week
2659,12421,2023-05-29,App Review,4,great service very happy
2660,10780,2023-06-22,Support Ticket,1,customer service is terrible
2661,11716,2023-05-15,App Review,3,awesome app easy to use
2662,12207,2023-05-06,App Review,5,great service very happy
2663,12398,2023-03-05,App Review,2,love the app but payment failed twice
2664,11311,2023-01-02,Email,4,app slow and buggy sometimes
2665,12939,2023-03-17,App Review,3,great service very happy
2666,11249,2023-05-01,App Review,4,awesome app easy to use
2667,10522,2023-02-11,Support Ticket,5,checkout page not loading
2668,10521,2023-02-23,Support Ticket,1,price increased suddenly not fair
2669,10782,2023-03-16,Email,4,delivery was late and support not helpful
2670,12320,2023-01-16,App Review,5,price increased suddenly not fair
2671,10935,2023-01-18,App Review,3,price increased suddenly not fair
2672,12230,2023-03-31,Email,1,bad experience refund still not received
2673,11688,2023-05-24,App Review,4,everything works fine
2674,10487,2023-01-06,Support Ticket,2,checkout page not loading
2675,11850,2023-04-18,Email,1,App crashes again after update
2676,10845,2023-06-24,App Review,5,frustrating experience will uninstall
2677,12171,2023-02-17,Support Ticket,3,awesome app easy to use
2678,12837,2023-02-11,Support Ticket,5,checkout page not loading
2679,12461,2023-03-17,App Review,5,very smooth experience no issues
2680,12003,2023-03-18,Email,4,App crashes again after update
2681,11748,2023-05-12,App Review,1,login issue cant access account
2682,10685,2023-05-10,App Review,3,everything works fine
2683,12160,2023-02-28,App Review,1,App crashes again after update
2684,12935,2023-06-04,Email,5,login issue cant access account
2685,12169,2023-01-27,Support Ticket,1,delivery was late and support not helpful
2686,11567,2023-03-20,Email,2,login issue cant access account
2687,11245,2023-03-13,App Review,3,everything works fine
2688,10038,2023-01-07,Email,2,cant track my order properly
2689,12544,2023-04-21,App Review,1,great service very happy
2690,10779,2023-04-29,Support Ticket,4,everything works fine
2691,11256,2023-06-23,App Review,1,App crashes again after update
2692,12990,2023-03-04,App Review,1,App crashes again after update
2693,12196,2023-05-04,App Review,2,checkout page not loading
2694,12708,2023-01-12,Email,4,App crashes again after update
2695,11927,2023-05-21,App Review,4,great service very happy
2696,10301,2023-02-12,Email,3,support team resolved issue quickly
2697,12285,2023-01-17,App Review,4,very smooth experience no issues
2698,10646,2023-03-04,App Review,2,support team resolved issue quickly
2699,10662,2023-04-30,App Review,5,checkout page not loading
2700,12283,2023-02-05,Support Ticket,1,payment deducted but order failed
2701,11759,2023-01-08,Support Ticket,4,App crashes again after update
2702,12250,2023-03-10,App Review,5,everything works fine
2703,10255,2023-03-31,App Review,5,app slow and buggy sometimes
2704,10597,2023-02-05,App Review,1,delivery was late and support not helpful
2705,10661,2023-01-28,Email,2,login issue cant access account
2706,10234,2023-04-28,App Review,4,frustrating experience will uninstall
2707,11368,2023-04-03,Support Ticket,1,delivery was late and support not helpful
2708,12581,2023-06-24,Support Ticket,5,everything works fine
2709,12907,2023-03-17,App Review,4,too many ads now hate it
2710,10769,2023-04-11,App Review,4,app slow and buggy sometimes
2711,12588,2023-06-07,Support Ticket,1,support team resolved issue quickly
2712,10212,2023-05-31,Support Ticket,4,price increased suddenly not fair
2713,10462,2023-05-24,App Review,4,payment deducted but order failed
2714,12483,2023-01-14,App Review,5,support team resolved issue quickly
2715,10282,2023-03-12,App Review,1,frustrating experience will uninstall
2716,11486,2023-06-29,App Review,1,frustrating experience will uninstall
2717,11430,2023-05-04,App Review,2,support team resolved issue quickly
2718,10087,2023-05-05,App Review,1,price increased suddenly not fair
2719,11067,2023-02-06,Email,4,awesome app easy to use
2720,10460,2023-01-29,App Review,5,delivery was late and support not helpful
2721,12325,2023-05-23,App Review,2,App crashes again after update
2722,12468,2023-06-24,App Review,5,support team resolved issue quickly
2723,11724,2023-06-23,Support Ticket,1,support team resolved issue quickly
2724,11376,2023-06-29,Support Ticket,1,cant track my order properly
2725,12743,2023-01-19,App Review,1,price increased suddenly not fair
2726,10514,2023-04-16,App Review,2,great service very happy
2727,10702,2023-01-21,Support Ticket,5,love the app but payment failed twice
2728,11653,2023-03-05,App Review,1,bad experience refund still not received
2729,12066,2023-06-14,App Review,4,order got cancelled automatically
2730,10022,2023-01-27,App Review,3,customer service is terrible
2731,12460,2023-02-24,App Review,5,customer service is terrible
2732,11053,2023-01-29,App Review,1,frustrating experience will uninstall
2733,11830,2023-05-28,Support Ticket,1,love the app but payment failed twice
2734,12155,2023-01-25,Email,1,too many ads now hate it
2735,11304,2023-03-11,App Review,3,App crashes again after update
2736,11134,2023-03-04,Support Ticket,2,customer service is terrible
2737,12183,2023-06-13,App Review,5,awesome app easy to use
2738,10361,2023-05-10,App Review,4,login issue cant access account
2739,12176,2023-05-30,Email,4,delivery was late and support not helpful
2740,11899,2023-01-16,Email,3,app slow and buggy sometimes
2741,11284,2023-05-26,App Review,1,awesome app easy to use
2742,10514,2023-04-10,App Review,3,too many ads now hate it
2743,10448,2023-01-30,Email,5,delivery was late and support not helpful
2744,11923,2023-02-14,Email,5,order got cancelled automatically
2745,11506,2023-01-19,Email,5,App crashes again after update
2746,11247,2023-02-03,App Review,5,App crashes again after update
2747,11855,2023-05-21,App Review,1,bad experience refund still not received
2748,10873,2023-06-20,App Review,1,frustrating experience will uninstall
2749,12520,2023-03-03,App Review,1,customer service is terrible
2750,11428,2023-04-28,Support Ticket,2,price increased suddenly not fair
2751,12349,2023-04-10,App Review,1,App crashes again after update
2752,12278,2023-01-22,App Review,3,everything works fine
2753,11754,2023-06-29,Email,4,payment deducted but order failed
2754,10922,2023-06-29,App Review,5,order got cancelled automatically
2755,12984,2023-04-21,App Review,4,app slow and buggy sometimes
2756,12159,2023-06-13,Support Ticket,5,very smooth experience no issues
2757,11036,2023-03-14,Support Ticket,1,support team resolved issue quickly
2758,11416,2023-05-27,Email,1,login issue cant access account
2759,12547,2023-02-07,App Review,4,very smooth experience no issues
2760,12979,2023-03-11,Email,2,awesome app easy to use
2761,12645,2023-04-26,Email,2,price increased suddenly not fair
2762,12281,2023-03-20,App Review,2,order got cancelled automatically
2763,12649,2023-05-28,App Review,2,great service very happy
2764,10313,2023-01-09,Support Ticket,3,refund pending from last week
2765,12613,2023-02-01,App Review,3,delivery was late and support not helpful
2766,12256,2023-05-12,Email,3,customer service is terrible
2767,11997,2023-02-19,App Review,4,order got cancelled automatically
2768,11037,2023-03-23,App Review,2,love the app but payment failed twice
